ID	Cluster_ID
gdb_66703	39
gdb_26191	23
gdb_51408	9
gdb_61444	23
gdb_90638	36
gdb_125585	19
gdb_57672	17
gdb_91667	13
gdb_101153	23
gdb_36201	41
gdb_119687	11
gdb_67936	32
gdb_38191	2
gdb_73567	20
gdb_16332	28
gdb_92902	3
gdb_7199	30
gdb_86439	19
gdb_43239	21
gdb_81861	32
gdb_43048	3
gdb_52839	29
gdb_111973	35
gdb_28320	26
gdb_111290	10
gdb_101892	12
gdb_102531	37
gdb_79817	34
gdb_111120	10
gdb_53230	9
gdb_6327	30
gdb_13724	9
gdb_90086	36
gdb_44390	18
gdb_96731	23
gdb_63553	29
gdb_121820	17
gdb_49719	10
gdb_103870	8
gdb_578	31
gdb_25295	23
gdb_87367	28
gdb_29662	3
gdb_118755	8
gdb_25411	31
gdb_43044	3
gdb_120441	8
gdb_68856	14
gdb_83624	38
gdb_48801	28
gdb_52158	31
gdb_32998	31
gdb_93268	28
gdb_36451	8
gdb_61102	17
gdb_51290	9
gdb_35133	26
gdb_18813	21
gdb_48678	41
gdb_115132	35
gdb_85470	35
gdb_18714	38
gdb_55504	30
gdb_119301	0
gdb_14624	12
gdb_28426	19
gdb_105610	29
gdb_119369	41
gdb_28877	3
gdb_96278	19
gdb_115425	10
gdb_132895	19
gdb_10928	14
gdb_132906	19
gdb_112422	35
gdb_62989	40
gdb_23266	35
gdb_14985	31
gdb_93764	19
gdb_67391	40
gdb_24575	44
gdb_31019	35
gdb_89994	29
gdb_116867	12
gdb_62314	40
gdb_25090	19
gdb_5869	17
gdb_20389	42
gdb_78222	39
gdb_102462	37
gdb_12273	35
gdb_90342	26
gdb_12138	32
gdb_126082	26
gdb_93748	10
gdb_25175	9
gdb_132396	19
gdb_102915	12
gdb_101825	30
gdb_80067	18
gdb_24457	42
gdb_131714	9
gdb_92516	38
gdb_118851	8
gdb_117087	30
gdb_31397	31
gdb_100944	37
gdb_105638	29
gdb_31287	9
gdb_99792	17
gdb_56194	31
gdb_115775	9
gdb_7379	37
gdb_19058	38
gdb_36180	11
gdb_96230	19
gdb_117274	12
gdb_30880	35
gdb_82764	3
gdb_52438	12
gdb_64735	29
gdb_33071	31
gdb_132946	3
gdb_12972	36
gdb_114031	9
gdb_101250	27
gdb_53432	9
gdb_85748	35
gdb_117451	12
gdb_121677	12
gdb_11375	31
gdb_130331	38
gdb_38472	24
gdb_43520	35
gdb_15991	8
gdb_18462	10
gdb_52814	14
gdb_33572	41
gdb_122120	12
gdb_108006	11
gdb_23212	22
gdb_71300	32
gdb_11291	31
gdb_130013	26
gdb_13035	9
gdb_31052	35
gdb_71311	10
gdb_30885	35
gdb_22989	23
