ID	Cluster_ID
gdb_66703	23
gdb_26191	24
gdb_51408	19
gdb_61444	24
gdb_90638	13
gdb_125585	0
gdb_57672	6
gdb_91667	18
gdb_101153	24
gdb_36201	21
gdb_119687	16
gdb_67936	18
gdb_38191	25
gdb_73567	27
gdb_16332	16
gdb_92902	22
gdb_7199	5
gdb_86439	0
gdb_43239	2
gdb_81861	18
gdb_43048	2
gdb_52839	7
gdb_111973	17
gdb_28320	0
gdb_111290	19
gdb_101892	5
gdb_102531	3
gdb_79817	27
gdb_111120	19
gdb_53230	32
gdb_6327	5
gdb_13724	32
gdb_90086	16
gdb_44390	2
gdb_96731	24
gdb_63553	7
gdb_121820	6
gdb_49719	19
gdb_103870	14
gdb_578	32
gdb_25295	24
gdb_87367	25
gdb_29662	30
gdb_118755	29
gdb_25411	32
gdb_43044	2
gdb_120441	14
gdb_68856	16
gdb_83624	22
gdb_48801	16
gdb_52158	32
gdb_32998	32
gdb_93268	25
gdb_36451	14
gdb_61102	6
gdb_51290	32
gdb_35133	34
gdb_18813	30
gdb_48678	21
gdb_115132	17
gdb_85470	17
gdb_18714	22
gdb_55504	3
gdb_119301	21
gdb_14624	6
gdb_28426	0
gdb_105610	7
gdb_119369	21
gdb_28877	22
gdb_96278	0
gdb_115425	34
gdb_132895	0
gdb_10928	14
gdb_132906	0
gdb_112422	17
gdb_62989	10
gdb_23266	17
gdb_14985	34
gdb_93764	0
gdb_67391	13
gdb_24575	35
gdb_31019	17
gdb_89994	7
gdb_116867	5
gdb_62314	9
gdb_25090	0
gdb_5869	6
gdb_20389	35
gdb_78222	23
gdb_102462	3
gdb_12273	17
gdb_90342	0
gdb_12138	25
gdb_126082	0
gdb_93748	19
gdb_25175	17
gdb_132396	0
gdb_102915	5
gdb_101825	5
gdb_80067	30
gdb_24457	35
gdb_131714	17
gdb_92516	22
gdb_118851	14
gdb_117087	31
gdb_31397	32
gdb_100944	3
gdb_105638	7
gdb_31287	17
gdb_99792	6
gdb_56194	1
gdb_115775	17
gdb_7379	5
gdb_19058	30
gdb_36180	16
gdb_96230	22
gdb_117274	5
gdb_30880	17
gdb_82764	2
gdb_52438	6
gdb_64735	7
gdb_33071	32
gdb_132946	22
gdb_12972	10
gdb_114031	17
gdb_101250	24
gdb_53432	17
gdb_85748	17
gdb_117451	5
gdb_121677	5
gdb_11375	32
gdb_130331	22
gdb_38472	15
gdb_43520	17
gdb_15991	14
gdb_18462	19
gdb_52814	16
gdb_33572	29
gdb_122120	5
gdb_108006	16
gdb_23212	4
gdb_71300	20
gdb_11291	32
gdb_130013	0
gdb_13035	17
gdb_31052	17
gdb_71311	19
gdb_30885	17
gdb_22989	17
gdb_21492	1
gdb_11201	32
gdb_89165	9
gdb_48787	16
gdb_94639	17
gdb_56274	1
gdb_78206	23
gdb_52888	14
gdb_53723	5
gdb_31144	19
gdb_74662	0
gdb_96823	17
gdb_1849	0
gdb_126866	32
gdb_97372	24
gdb_9533	7
gdb_87882	33
gdb_123909	35
gdb_3258	35
gdb_56834	24
gdb_65362	16
gdb_24063	32
gdb_6612	20
gdb_130737	17
gdb_404	29
gdb_78977	2
gdb_60920	24
gdb_439	0
gdb_33466	21
gdb_56860	24
gdb_43280	25
gdb_46568	12
gdb_115397	32
gdb_87189	14
gdb_30579	32
gdb_108872	32
gdb_122656	32
gdb_73625	20
gdb_54266	20
gdb_23823	0
gdb_22679	1
gdb_109362	17
gdb_101199	24
gdb_91460	18
gdb_21652	32
gdb_21637	32
gdb_94698	18
gdb_96924	10
gdb_96910	7
gdb_118286	5
gdb_122126	5
gdb_33020	32
gdb_118884	16
gdb_18458	19
gdb_126052	22
gdb_8579	0
gdb_119911	9
gdb_29808	17
gdb_59769	26
gdb_66438	10
gdb_90977	10
gdb_129764	22
gdb_40442	11
gdb_39579	35
gdb_10228	5
gdb_32576	19
gdb_55901	17
gdb_127011	17
gdb_88833	30
gdb_7568	20
gdb_115063	17
gdb_32340	32
gdb_7516	14
gdb_121001	32
gdb_112953	34
gdb_59339	26
gdb_76704	19
gdb_103155	9
gdb_14795	6
gdb_131079	32
gdb_89576	7
gdb_97889	5
gdb_44336	30
gdb_48443	21
gdb_24502	35
gdb_6268	5
gdb_64807	18
gdb_40358	11
gdb_63854	9
gdb_72013	13
gdb_5210	32
gdb_66694	23
gdb_97356	5
gdb_132731	22
gdb_1798	20
gdb_131609	24
gdb_29443	32
gdb_65520	27
gdb_103658	29
gdb_3546	2
gdb_28305	0
gdb_7074	5
gdb_23609	17
