ID	Cluster_ID
gdb_66703	23
gdb_26191	31
gdb_51408	3
gdb_61444	31
gdb_90638	4
gdb_125585	35
gdb_57672	38
gdb_91667	16
gdb_101153	31
gdb_36201	33
gdb_119687	19
gdb_67936	1
gdb_38191	22
gdb_73567	4
gdb_16332	19
gdb_92902	28
gdb_7199	5
gdb_86439	35
gdb_43239	10
gdb_81861	1
gdb_43048	10
gdb_52839	1
gdb_111973	28
gdb_28320	35
gdb_111290	20
gdb_101892	5
gdb_102531	26
gdb_79817	12
gdb_111120	20
gdb_53230	3
gdb_6327	5
gdb_13724	3
gdb_90086	19
gdb_44390	13
gdb_96731	31
gdb_63553	1
gdb_121820	38
gdb_49719	20
gdb_103870	9
gdb_578	3
gdb_25295	31
gdb_87367	16
gdb_29662	10
gdb_118755	34
gdb_25411	37
gdb_43044	10
gdb_120441	37
gdb_68856	19
gdb_83624	17
gdb_48801	19
gdb_52158	3
gdb_32998	3
gdb_93268	16
gdb_36451	9
gdb_61102	38
gdb_51290	24
gdb_35133	37
gdb_18813	36
gdb_48678	33
gdb_115132	28
gdb_85470	28
gdb_18714	17
gdb_55504	26
gdb_119301	29
gdb_14624	38
gdb_28426	35
gdb_105610	33
gdb_119369	33
gdb_28877	28
gdb_96278	35
gdb_115425	37
gdb_132895	35
gdb_10928	24
gdb_132906	35
gdb_112422	28
gdb_62989	34
gdb_23266	24
gdb_14985	3
gdb_93764	35
gdb_67391	4
gdb_24575	8
gdb_31019	28
gdb_89994	25
gdb_116867	5
gdb_62314	34
gdb_25090	35
gdb_5869	38
gdb_20389	17
gdb_78222	23
gdb_102462	26
gdb_12273	28
gdb_90342	35
gdb_12138	1
gdb_126082	35
gdb_93748	20
gdb_25175	28
gdb_132396	35
gdb_102915	5
gdb_101825	5
gdb_80067	10
gdb_24457	17
gdb_131714	28
gdb_92516	17
gdb_118851	9
gdb_117087	21
gdb_31397	37
gdb_100944	26
gdb_105638	33
gdb_31287	28
gdb_99792	38
gdb_56194	11
gdb_115775	28
gdb_7379	5
gdb_19058	13
gdb_36180	19
gdb_96230	28
gdb_117274	5
gdb_30880	28
gdb_82764	10
gdb_52438	38
gdb_64735	1
gdb_33071	37
gdb_132946	28
gdb_12972	4
gdb_114031	24
gdb_101250	31
gdb_53432	28
gdb_85748	28
gdb_117451	5
gdb_121677	5
gdb_11375	37
gdb_130331	17
gdb_38472	25
gdb_43520	28
gdb_15991	9
gdb_18462	20
gdb_52814	19
gdb_33572	32
